file,frame,point_index,x,y,z,doppler,snr,noise,track_id
replay_59.json,0,0,-0.452199963,2.367641869,1.234736136,1.11328003,55.75999875,0,255
replay_59.json,0,1,-0.427327455,2.371889695,1.233597935,1.11328003,63.35999858,0,255
replay_59.json,0,2,-0.402412215,2.375897064,1.232524163,1.11328003,70.99999841,0,255
replay_59.json,0,3,-0.368016584,2.32014846,1.250734654,1.11328003,54.99999877,0,255
replay_59.json,0,4,-0.377248978,2.371800171,1.207479487,1.11328003,78.11999825,0,255
replay_59.json,0,5,-0.319245922,2.326787127,1.248955828,1.11328003,62.7599986,0,255
replay_59.json,0,6,-0.327254811,2.378605382,1.205656036,1.11328003,83.87999813,0,255
replay_59.json,0,7,-0.358191474,2.361541504,0.992735737,1.183000032,56.99999873,0,255
replay_59.json,0,8,-0.294649217,2.322080796,1.224728269,1.11328003,70.11999843,0,255
replay_59.json,0,9,-0.270198764,2.324808825,1.223997296,1.11328003,76.35999829,0,255
replay_59.json,0,10,-0.27650569,2.359405003,1.132478102,0.834960022,88.87999801,0,255
replay_59.json,0,11,-0.245721291,2.327300548,1.223329641,1.11328003,80.3599982,0,255
replay_59.json,0,12,-0.220721091,2.305132756,1.152905663,1.11328003,81.35999818,0,255
replay_59.json,0,13,-0.259906677,1.961799329,0.229273361,0.556640015,39.63999911,0,255
replay_59.json,0,14,-0.191218002,2.247965002,1.174109074,1.11328003,30.63999932,0,255
replay_59.json,0,15,-0.217861231,2.013201263,0.185844708,0.556640015,9.359999791,0,255
replay_59.json,0,16,3.77665523,5.550149405,0.44149449,-0.069720002,10.51999976,0,255
replay_59.json,0,17,3.836749834,5.783632916,0.958472876,0.069720002,11.23999975,0,255
replay_59.json,0,18,3.926303121,5.579507074,0.648972905,-0.069720002,15.23999966,0,255
replay_59.json,0,19,1.313475631,0.191949341,1.030116773,0.069720002,5.639999874,0,255
replay_59.json,0,20,1.368272862,0.18611001,0.996485319,0.069720002,5.879999869,0,255
