file,frame,point_index,x,y,z,doppler,snr,noise,track_id
replay_54.json,0,0,-1.791103161,6.175376301,-0.967208119,-0.069720002,5.119999886,0,255
replay_54.json,0,1,-0.195954067,2.443040539,0.319388852,-0.834960022,53.11999881,0,255
replay_54.json,0,2,-0.166615764,2.456628054,0.451907352,-0.834960022,49.75999889,0,255
replay_54.json,0,3,-0.167997035,2.444798303,0.318917861,-0.834960022,62.11999861,0,255
replay_54.json,0,4,-0.171572643,2.496832792,0.28313812,-0.974120026,29.35999934,0,255
replay_54.json,0,5,-0.111037276,2.51920881,0.682158573,-0.834960022,29.23999935,0,255
replay_54.json,0,6,-0.138871933,2.458103458,0.451512018,-0.834960022,60.51999865,0,255
replay_54.json,0,7,-0.141891926,2.511558863,0.417837662,-0.834960022,73.11999837,0,255
replay_54.json,0,8,-0.143003422,2.49835209,0.282731025,-0.974120026,31.99999928,0,255
replay_54.json,0,9,-0.082244569,2.525460213,0.836036394,-0.904680024,21.23999953,0,255
replay_54.json,0,10,-0.083287674,2.520147335,0.681907096,-0.834960022,37.23999917,0,255
replay_54.json,0,11,-0.084309712,2.52022605,0.550611997,-0.834960022,74.75999833,0,255
replay_54.json,0,12,-0.113530571,2.512792469,0.417507119,-0.834960022,86.23999807,0,255
replay_54.json,0,13,-0.114419902,2.499595359,0.282397892,-0.974120026,34.35999923,0,255
replay_54.json,0,14,-0.054834282,2.526122259,0.835858999,-0.904680024,27.35999939,0,255
replay_54.json,0,15,-0.055529744,2.520817777,0.681727451,-0.834960022,48.63999891,0,255
replay_54.json,0,16,-0.056211159,2.520904719,0.550430148,-0.834960022,93.63999791,0,255
replay_54.json,0,17,-0.05677664,2.514437565,0.417066316,-0.834960022,101.7599977,0,255
replay_54.json,0,18,-0.057221395,2.501253342,0.281953637,-0.974120026,36.35999919,0,255
replay_54.json,0,19,-0.027418512,2.526519513,0.835752556,-0.904680024,35.9999992,0,255
replay_54.json,0,20,-0.027826962,2.534277652,0.706898777,-0.834960022,65.51999854,0,255
replay_54.json,0,21,-0.028106985,2.521311948,0.550321032,-0.834960022,118.5199974,0,255
replay_54.json,0,22,-0.02838974,2.51484889,0.416956102,-0.834960022,118.9999973,0,255
replay_54.json,0,23,-0.02899398,2.568374319,0.383262983,-0.974120026,37.63999916,0,255
replay_54.json,0,24,-0.029206054,2.553597075,0.246177347,-0.974120026,14.63999967,0,255
replay_54.json,0,25,0,2.526651935,0.835717073,-0.904680024,48.11999892,0,255
replay_54.json,0,26,0,2.534412047,0.706862766,-0.834960022,90.35999798,0,255
replay_54.json,0,27,0,2.521447696,0.550284658,-0.834960022,149.8799966,0,255
replay_54.json,0,28,0,2.514986003,0.416919363,-0.834960022,136.8799969,0,255
replay_54.json,0,29,0,2.56851435,0.383225462,-0.974120026,40.2399991,0,255
replay_54.json,0,30,0.027418512,2.526519513,0.835752556,-0.904680024,64.51999856,0,255
replay_54.json,0,31,0.027826962,2.534277652,0.706898777,-0.904680024,125.6399972,0,255
replay_54.json,0,32,0.028180349,2.535682434,0.575607668,-0.834960022,185.9999958,0,255
replay_54.json,0,33,0.028718216,2.576141923,0.518795436,-0.834960022,152.8799966,0,255
replay_54.json,0,34,0.02899398,2.568374319,0.383262983,-0.974120026,41.51999907,0,255
replay_54.json,0,35,0.054834282,2.526122259,0.835858999,-0.904680024,82.51999816,0,255
replay_54.json,0,36,0.05565114,2.533874481,0.707006807,-0.904680024,167.1199963,0,255
replay_54.json,0,37,0.056764172,2.576855638,0.65242221,-0.904680024,219.3599951,0,255
replay_54.json,0,38,0.057433561,2.575725838,0.518906926,-0.834960022,163.5199963,0,255
replay_54.json,0,39,0.057985061,2.567954239,0.383375543,-0.904680024,41.11999908,0,255
replay_54.json,0,40,0.082244569,2.525460213,0.836036394,-0.904680024,94.23999789,0,255
replay_54.json,0,41,0.083469754,2.533202573,0.707186844,-0.904680024,194.3599957,0,255
replay_54.json,0,42,0.085139162,2.576170292,0.652605848,-0.904680024,236.5199947,0,255
replay_54.json,0,43,0.086143162,2.57503241,0.519092729,-0.904680024,165.6399963,0,255
replay_54.json,0,44,0.086970343,2.567254152,0.383563131,-0.904680024,39.11999913,0,255
replay_54.json,0,45,0.108177853,2.540652024,1.038237498,-0.974120026,16.75999963,0,255
replay_54.json,0,46,0.109646631,2.524533442,0.836284722,-0.904680024,90.75999797,0,255
replay_54.json,0,47,0.111280021,2.532261996,0.707438871,-0.904680024,183.7599959,0,255
replay_54.json,0,48,0.113505638,2.575210904,0.652862915,-0.904680024,227.8799949,0,255
replay_54.json,0,49,0.114844149,2.574061708,0.519352828,-0.904680024,158.3599965,0,255
replay_54.json,0,50,0.115946928,2.566274129,0.383825727,-0.904680024,36.11999919,0,255
replay_54.json,0,51,0.137037729,2.523342039,0.836603957,-0.904680024,74.87999833,0,255
replay_54.json,0,52,0.13907916,2.531052844,0.707762862,-0.904680024,145.3599968,0,255
replay_54.json,0,53,0.141860764,2.573977568,0.653193386,-0.904680024,198.2399956,0,255
