file,frame,point_index,x,y,z,doppler,snr,noise,track_id
replay_7.json,0,0,-2.871138061,3.299871941,-0.899360979,-0.069720002,6.999999844,0,255
replay_7.json,0,1,-1.011810307,5.826941153,-2.120031759,-0.069720002,15.51999965,0,255
replay_7.json,0,2,-0.856624096,5.625972523,-2.319550141,-0.069720002,26.23999941,0,255
replay_7.json,0,3,-0.719019734,5.591509948,-2.285519121,0.069720002,14.11999968,0,255
replay_7.json,0,4,0,1.97562105,0.225569842,-0.974120026,50.35999887,0,255
replay_7.json,0,5,0,1.929352665,0.084484258,-0.974120026,57.63999871,0,255
replay_7.json,0,6,0.023675202,1.975506707,0.22560048,-0.974120026,60.23999865,0,255
replay_7.json,0,7,0.023593441,1.929238717,0.08451479,-0.974120026,67.2399985,0,255
replay_7.json,0,8,0.047948715,2.060358965,0.427618826,-0.626360017,39.35999912,0,255
replay_7.json,0,9,0.047348037,1.975163688,0.225692392,-0.974120026,72.75999837,0,255
replay_7.json,0,10,0.047184524,1.928896882,0.084606385,-0.974120026,78.63999824,0,255
replay_7.json,0,11,0.07151607,2.083664745,0.568543298,-0.904680024,23.23999948,0,255
replay_7.json,0,12,0.071917079,2.059780053,0.427773945,-0.974120026,48.87999891,0,255
replay_7.json,0,13,0.071016136,1.974592028,0.225845567,-0.974120026,88.87999801,0,255
replay_7.json,0,14,0.070770887,1.928327197,0.084759031,-0.974120026,92.11999794,0,255
replay_7.json,0,15,0.095343635,2.082858868,0.568759232,-0.904680024,29.35999934,0,255
replay_7.json,0,16,0.095878251,2.058969657,0.42799109,-0.974120026,61.99999861,0,255
replay_7.json,0,17,0.094677135,1.973791784,0.226059992,-0.974120026,109.9999975,0,255
replay_7.json,0,18,0.094350174,1.927529717,0.084972715,-0.974120026,107.8799976,0,255
replay_7.json,0,19,0.095791204,1.914558484,-0.102555157,-1.043840028,8.999999799,0,255
replay_7.json,0,20,0.119161666,2.081822878,0.569036825,-0.904680024,37.99999915,0,255
replay_7.json,0,21,0.119829835,2.057927858,0.428270239,-0.974120026,80.5199982,0,255
replay_7.json,0,22,0.120637651,2.04208526,0.306773711,-0.974120026,137.8799969,0,255
replay_7.json,0,23,0.120525642,2.001498509,0.163950014,-0.974120026,125.7599972,0,255
