file,frame,point_index,x,y,z,doppler,snr,noise,track_id
replay_4.json,0,0,-0.004818487,0.252659627,2.012202504,4.244520113,5.119999886,0,255
replay_4.json,0,1,0.101449713,2.820792641,-0.53445861,-0.417480011,22.11999951,0,255
replay_4.json,0,2,0.106998242,3.06454112,-0.339158198,-0.278320007,17.11999962,0,255
replay_4.json,0,3,0.100383082,2.558882512,-1.374590241,-0.069720002,5.119999886,0,255
replay_4.json,0,4,0.132995436,2.772636718,-0.491899723,-0.348040009,23.63999947,0,255
replay_4.json,0,5,0.135250503,2.819649457,-0.534152295,-0.417480011,26.7599994,0,255
replay_4.json,0,6,0.14018876,2.967372386,-0.459587406,-0.278320007,19.87999956,0,255
replay_4.json,0,7,0.166219357,2.771191609,-0.491512507,-0.348040009,28.75999936,0,255
replay_4.json,0,8,0.169037767,2.818179846,-0.533758514,-0.417480011,32.35999928,0,255
replay_4.json,0,9,0.175209663,2.965849116,-0.459179247,-0.278320007,22.87999949,0,255
replay_4.json,0,10,0.199426656,2.76942566,-0.491039323,-0.348040009,34.87999922,0,255
replay_4.json,0,11,0.202808128,2.816383953,-0.533277306,-0.417480011,38.87999913,0,255
replay_4.json,0,12,0.210213045,2.963987652,-0.458680469,-0.278320007,25.75999942,0,255
replay_4.json,0,13,0.244748946,2.725186585,-1.316497857,-0.069720002,5.759999871,0,255
replay_4.json,0,14,0.265778108,2.764931977,-0.489835244,-0.348040009,41.23999908,0,255
replay_4.json,0,15,0.270284633,2.811814076,-0.532052811,-0.417480011,45.51999898,0,255
replay_4.json,0,16,0.245195406,2.96178818,-0.458091122,-0.278320007,27.99999937,0,255
replay_4.json,0,17,0.298915626,2.762204693,-0.489104471,-0.348040009,46.63999896,0,255
replay_4.json,0,18,0.30398403,2.809040548,-0.531309647,-0.417480011,50.51999887,0,255
replay_4.json,0,19,0.315083074,2.956376125,-0.456640967,-0.348040009,28.75999936,0,255
replay_4.json,0,20,0.2897422,3.105174113,-0.374940977,-0.278320007,9.359999791,0,255
replay_4.json,0,21,0.326415729,2.712558199,-0.446263402,-0.348040009,25.63999943,0,255
replay_4.json,0,22,0.332023252,2.759157467,-0.488287969,-0.348040009,48.9999989,0,255
replay_4.json,0,23,0.337653028,2.805941653,-0.5304793,-0.348040009,51.87999884,0,255
replay_4.json,0,24,0.343282804,2.852725839,-0.572670632,-0.348040009,27.75999938,0,255
replay_4.json,0,25,0.351127554,3.176757749,0.334546044,-0.626360017,11.99999973,0,255
replay_4.json,0,26,0.358931561,2.709248198,-0.445376489,-0.348040009,24.87999944,0,255
replay_4.json,0,27,0.365097677,2.755790604,-0.48738582,-0.348040009,47.23999894,0,255
replay_4.json,0,28,0.371288261,2.802517701,-0.529561855,-0.348040009,48.87999891,0,255
replay_4.json,0,29,0.377478846,2.849244799,-0.57173789,-0.348040009,25.23999944,0,255
replay_4.json,0,30,0.3914115,2.705624289,-0.444405466,-0.348040009,23.11999948,0,255
replay_4.json,0,31,0.398135592,2.752104439,-0.486398116,-0.348040009,42.23999906,0,255
replay_4.json,0,32,0.404886366,2.798769034,-0.528557403,-0.348040009,42.75999904,0,255
replay_4.json,0,33,0.411637141,2.84543363,-0.57071669,-0.348040009,21.87999951,0,255
replay_4.json,0,34,0.417022819,3.176582857,0.492576676,-0.695800019,8.239999816,0,255
replay_4.json,0,35,0.432123066,2.796977947,-0.332146621,-0.348040009,20.75999954,0,255
replay_4.json,0,36,0.431133694,2.748099343,-0.485324953,-0.348040009,35.6399992,0,255
replay_4.json,0,37,0.438443983,2.794696028,-0.527466044,-0.348040009,35.6399992,0,255
replay_4.json,0,38,0.445754272,2.841292713,-0.569607135,-0.348040009,18.51999959,0,255
replay_4.json,0,39,0.464088682,2.743775715,-0.484166441,-0.348040009,29.11999935,0,255
replay_4.json,0,40,0.471957755,2.790299088,-0.526287888,-0.348040009,28.87999935,0,255
replay_4.json,0,41,0.479826828,2.836822462,-0.568409335,-0.348040009,15.35999966,0,255
replay_4.json,0,42,0.529856144,2.734174625,-0.481593836,-0.348040009,23.51999947,0,255
