file,frame,point_index,x,y,z,doppler,snr,noise,track_id
replay_10.json,0,0,-0.022101975,2.106189377,1.32114267,-0.139160004,16.63999963,0,255
replay_10.json,0,1,0,2.106296122,1.321114067,-0.139160004,19.63999956,0,255
replay_10.json,0,2,0,1.876354558,0.711354149,0.069720002,25.23999944,0,255
replay_10.json,0,3,0.022101975,2.106189377,1.32114267,-0.139160004,22.75999949,0,255
replay_10.json,0,4,0.021052892,1.809502477,0.619213226,0.069720002,28.99999935,0,255
replay_10.json,0,5,0.044201741,2.105869152,1.321228474,-0.139160004,25.51999943,0,255
replay_10.json,0,6,0.042103679,1.809197452,0.619294957,0.069720002,32.51999927,0,255
replay_10.json,0,7,0.066297086,2.105335479,1.321371471,-0.139160004,27.23999939,0,255
replay_10.json,0,8,0.063150256,1.80868911,0.619431167,0.069720002,35.23999921,0,255
replay_10.json,0,9,0.088385801,2.104588412,1.321571647,-0.139160004,27.35999939,0,255
replay_10.json,0,10,0.084190517,1.807977503,0.619621841,0.069720002,36.35999919,0,255
replay_10.json,0,11,0.107007872,2.015502329,1.259915425,-0.069720002,9.759999782,0,255
replay_10.json,0,12,0.110465678,2.103628025,1.321828982,-0.139160004,25.87999942,0,255
replay_10.json,0,13,0.132534509,2.102454415,1.32214345,-0.139160004,23.23999948,0,255
replay_10.json,0,14,0.127514985,1.797951413,0.508567328,0.069720002,59.35999867,0,255
replay_10.json,0,15,0.154157075,2.072249335,1.238824754,-0.139160004,20.23999955,0,255
replay_10.json,0,16,0.332168208,1.679203928,0.314192998,-0.139160004,79.11999823,0,255
replay_10.json,0,17,0.446067749,1.70440381,0.274904393,-0.139160004,58.63999869,0,255
replay_10.json,0,18,0.50034564,1.738871713,0.233132428,-0.139160004,16.87999962,0,255
replay_10.json,0,19,0.508642073,1.69057009,0.278611127,-0.139160004,55.75999875,0,255
replay_10.json,0,20,0.529401229,1.685556684,0.279954465,-0.139160004,52.35999883,0,255
replay_10.json,0,21,0.570758653,1.674929602,0.282801983,-0.139160004,48.35999892,0,255
replay_10.json,0,22,0.591352784,1.669316988,0.284305878,-0.139160004,43.87999902,0,255
replay_10.json,1,0,-0.021810628,2.009772711,1.073875056,-0.069720002,13.99999969,0,255
replay_10.json,1,1,-0.022213496,2.017020361,0.945272558,0.069720002,17.63999961,0,255
replay_10.json,1,2,0,2.009878049,1.073846831,-0.069720002,17.7599996,0,255
replay_10.json,1,3,0,2.017127645,0.945243811,0.069720002,22.63999949,0,255
replay_10.json,1,4,0,2.07317743,0.915935375,-0.139160004,30.23999932,0,255
replay_10.json,1,5,0.021810628,2.009772711,1.073875056,-0.069720002,23.23999948,0,255
replay_10.json,1,6,0.022213496,2.017020361,0.945272558,0.069720002,29.99999933,0,255
replay_10.json,1,7,0.022830741,2.073067165,0.91596492,-0.139160004,35.6399992,0,255
replay_10.json,1,8,0.04354202,2.000095581,1.053907392,-0.069720002,31.2399993,0,255
replay_10.json,1,9,0.044424771,2.016698521,0.945358795,0.069720002,41.11999908,0,255
replay_10.json,1,10,0.045214374,2.027731336,0.834014555,0.069720002,41.51999907,0,255
replay_10.json,1,11,0.065307587,1.999569874,1.054048255,-0.069720002,42.75999904,0,255
replay_10.json,1,12,0.066631603,2.016162155,0.945502514,0.069720002,57.87999871,0,255
replay_10.json,1,13,0.067815909,2.027185437,0.834160828,0.069720002,47.23999894,0,255
replay_10.json,1,14,0.087066624,1.998833957,1.054245443,-0.069720002,58.75999869,0,255
replay_10.json,1,15,0.087966348,1.971635556,0.865879322,0.069720002,81.99999817,0,255
replay_10.json,1,16,0.090410663,2.026421255,0.83436559,0.069720002,52.11999884,0,255
replay_10.json,1,17,0.108816954,1.997887904,1.054498937,-0.069720002,76.63999829,0,255
replay_10.json,1,18,0.10994144,1.970679726,0.866135436,0.069720002,110.1199975,0,255
replay_10.json,1,19,0.112996375,2.025438867,0.83462882,0.069720002,54.75999878,0,255
replay_10.json,1,20,0.12781989,1.983144425,1.180106246,-0.069720002,11.63999974,0,255
replay_10.json,1,21,0.130556402,1.99673181,1.054808712,-0.069720002,86.99999806,0,255
replay_10.json,1,22,0.131905538,1.969511685,0.866448411,0.069720002,125.9999972,0,255
replay_10.json,1,23,0.134020141,1.976029339,0.754766116,0.069720002,54.63999878,0,255
replay_10.json,1,24,0.140261513,2.006473099,0.466952701,0.069720002,25.35999943,0,255
replay_10.json,1,25,0.14435321,2.072259589,0.4493024,-0.069720002,14.63999967,0,255
replay_10.json,1,26,0.151383073,1.966114154,0.99558586,0.069720002,81.11999819,0,255
replay_10.json,1,27,0.153856446,1.96813155,0.866818218,0.069720002,113.9999975,0,255
replay_10.json,1,28,0.156322948,1.974627078,0.755141851,0.069720002,51.63999885,0,255
replay_10.json,1,29,0.16360297,2.005005534,0.467345934,0.069720002,31.99999928,0,255
replay_10.json,1,30,0.168375583,2.070749213,0.449707105,-0.069720002,18.63999958,0,255
replay_10.json,1,31,0.172965963,1.964547655,0.996005602,0.069720002,64.35999856,0,255
replay_10.json,1,32,0.175791968,1.966539457,0.867244818,0.069720002,86.35999807,0,255
replay_10.json,1,33,0.178610122,1.973009462,0.75557529,0.069720002,46.75999895,0,255
replay_10.json,1,34,0.186928067,2.003312585,0.467799559,0.069720002,40.99999908,0,255
replay_10.json,1,35,0.192381118,2.069006877,0.450173962,-0.069720002,23.99999946,0,255
replay_10.json,1,36,0.194531556,1.962772764,0.996481183,0.069720002,47.35999894,0,255
replay_10.json,1,37,0.197709911,1.964735566,0.867728169,0.069720002,61.35999863,0,255
replay_10.json,1,38,0.200879436,1.971176653,0.75606639,0.069720002,41.11999908,0,255
replay_10.json,1,39,0.210234472,2.001394421,0.468313529,-0.069720002,52.87999882,0,255
