file,frame,point_index,x,y,z,doppler,snr,noise,track_id
replay_91.json,0,0,-0.078204729,3.507251486,-0.016738664,-0.278320007,5.239999883,0,255
replay_91.json,0,1,0.196524936,2.979213293,0.478530916,-2.157120058,8.999999799,0,255
replay_91.json,0,2,0.229229407,2.97715704,0.479081888,-2.157120058,9.879999779,0,255
replay_91.json,0,3,0.233556103,3.033350768,0.450374615,-2.157120058,7.119999841,0,255
replay_91.json,0,4,0.247464327,3.005576501,1.290862342,-1.739640046,15.51999965,0,255
replay_91.json,0,5,0.252516658,3.066939546,1.276384306,-1.669920045,17.51999961,0,255
replay_91.json,0,6,0.257672053,3.096165767,1.137002958,-1.669920045,17.63999961,0,255
replay_91.json,0,7,0.261910954,2.974784995,0.479717475,-2.226560059,10.63999976,0,255
replay_91.json,0,8,0.266854514,3.03093395,0.451022199,-2.226560059,8.51999981,0,255
replay_91.json,0,9,0.278318462,3.003037144,1.291542761,-1.669920045,18.75999958,0,255
replay_91.json,0,10,0.284071747,3.056929229,1.246349256,-1.669920045,21.63999952,0,255
replay_91.json,0,11,0.289798899,3.093521663,1.137711444,-1.669920045,20.63999954,0,255
replay_91.json,0,12,0.294566311,2.972097393,0.480437616,-2.226560059,10.99999975,0,255
replay_91.json,0,13,0.300126239,3.028195621,0.451755933,-2.226560059,9.879999779,0,255
replay_91.json,0,14,0.309222078,2.992928507,1.262188661,-1.669920045,22.87999949,0,255
replay_91.json,0,15,0.315535279,3.054033325,1.247125211,-1.669920045,26.9999994,0,255
replay_91.json,0,16,0.321896765,3.090567376,1.138503043,-1.669920045,23.75999947,0,255
replay_91.json,0,17,0.327192211,2.969094505,0.481242237,-2.226560059,11.11999975,0,255
replay_91.json,0,18,0.332640747,3.009501982,0.422231917,-2.226560059,10.99999975,0,255
replay_91.json,0,19,0.340025168,2.989792857,1.263028856,-1.669920045,27.51999938,0,255
replay_91.json,0,20,0.346967257,3.050833657,1.24798256,-1.669920045,33.23999926,0,255
replay_91.json,0,21,0.353962441,3.087303199,1.139377676,-1.669920045,26.51999941,0,255
replay_91.json,0,22,0.35739234,3.00690379,0.719335563,-2.226560059,13.87999969,0,255
replay_91.json,0,23,0.359785392,2.965776631,0.482131259,-2.226560059,10.75999976,0,255
replay_91.json,0,24,0.365776683,3.006128857,0.423135744,-2.226560059,11.75999974,0,255
replay_91.json,0,25,0.370794256,2.986359835,1.263948731,-1.669920045,31.99999928,0,255
replay_91.json,0,26,0.378421303,3.023240737,1.157197962,-1.669920045,39.35999912,0,255
replay_91.json,0,27,0.385992722,3.08372946,1.140335256,-1.669920045,27.99999937,0,255
replay_91.json,0,28,0.392342595,2.962144101,0.483104592,-2.226560059,10.63999976,0,255
replay_91.json,0,29,0.398876041,3.002435837,0.424125285,-2.226560059,11.75999974,0,255
replay_91.json,0,30,0.406265339,3.058056857,0.394931736,-2.226560059,6.879999846,0,255
replay_91.json,0,31,0.401586504,2.959021402,1.175060283,-1.669920045,34.87999922,0,255
replay_91.json,0,32,0.409785454,3.019433959,1.158217985,-1.669920045,42.99999904,0,255
replay_91.json,0,33,0.417984403,3.079846517,1.141375688,-1.669920045,27.75999938,0,255
replay_91.json,0,34,0.423933778,2.942876606,0.454374075,-2.226560059,10.11999977,0,255
replay_91.json,0,35,0.431935513,2.998423292,0.425200443,-2.226560059,11.23999975,0,255
replay_91.json,0,36,0.423428664,2.918031092,1.280953002,-1.530760041,15.99999964,0,255
replay_91.json,0,37,0.432282965,2.954994088,1.176139398,-1.669920045,34.99999922,0,255
replay_91.json,0,38,0.441108626,3.015324422,1.159319133,-1.669920045,41.99999906,0,255
replay_91.json,0,39,0.449934287,3.075654757,1.142498867,-1.669920045,25.75999942,0,255
replay_91.json,0,40,0.45633842,2.938625182,0.455513241,-2.226560059,9.119999796,0,255
replay_91.json,0,41,0.464951791,2.994091623,0.426361111,-2.226560059,10.23999977,0,255
