file,frame,point_index,x,y,z,doppler,snr,noise,track_id
replay_23.json,0,0,-3.478335872,1.781310565,0.207288579,-0.139160004,4.999999888,0,255
replay_23.json,0,1,-3.433951107,1.848080354,0.189397668,-0.139160004,5.35999988,0,255
replay_23.json,0,2,-3.388192808,1.913979399,0.171740072,-0.139160004,5.759999871,0,255
replay_23.json,0,3,-3.438036556,1.942135975,0.144844516,-0.139160004,4.999999888,0,255
replay_23.json,0,4,-3.341079276,1.978981341,0.154322854,-0.139160004,5.999999866,0,255
replay_23.json,0,5,-3.390229936,2.008094161,0.127171074,-0.139160004,5.239999883,0,255
replay_23.json,0,6,-3.317020166,2.01113776,0.145706568,-0.139160004,6.119999863,0,255
replay_23.json,0,7,-3.315983544,2.105267019,0.101133685,-0.139160004,5.519999877,0,255
replay_23.json,0,8,-1.427258031,1.126778453,0.630832594,-0.208880006,5.519999877,0,255
replay_23.json,0,9,-1.188011278,1.278270239,0.856261804,-0.208880006,6.119999863,0,255
replay_23.json,0,10,-1.171410258,1.340340322,0.794715249,-0.208880006,7.519999832,0,255
replay_23.json,0,11,-1.279357711,1.629917646,3.086219629,0.139160004,5.519999877,0,255
replay_23.json,0,12,-1.225469457,1.974550063,0.047923533,-0.278320007,9.119999796,0,255
replay_23.json,0,13,-1.102092581,2.007365124,0.206888108,0.069720002,12.23999973,0,255
replay_23.json,0,14,-1.126059353,2.0510185,0.167894013,0.069720002,15.11999966,0,255
replay_23.json,0,15,-1.053814229,2.028190278,0.201308025,0.069720002,11.87999973,0,255
replay_23.json,0,16,-1.07673111,2.072296531,0.162192582,0.069720002,14.75999967,0,255
replay_23.json,0,17,-1.029515772,2.038252073,0.198611975,0.069720002,11.23999975,0,255
replay_23.json,0,18,-1.051904245,2.082577135,0.159437902,0.069720002,13.99999969,0,255
replay_23.json,0,19,-1.005114364,2.048078664,0.195978948,0.069720002,10.35999977,0,255
replay_23.json,0,20,-1.031770964,2.008878901,0.068380695,-0.278320007,12.87999971,0,255
replay_23.json,0,21,-0.980612446,2.057669067,0.193409207,-0.278320007,9.359999791,0,255
replay_23.json,0,22,-1.007316104,2.018727017,0.0657419,-0.278320007,11.63999974,0,255
replay_23.json,0,23,-0.937714541,1.994342008,0.10193139,-0.278320007,8.359999813,0,255
replay_23.json,0,24,-0.958106648,2.037712176,0.060654842,-0.278320007,10.35999977,0,255
replay_23.json,0,25,-0.913491631,2.003282722,0.099535733,-0.278320007,7.239999838,0,255
replay_23.json,0,26,-0.933356973,2.046847319,0.058207088,-0.278320007,8.999999799,0,255
replay_23.json,0,27,-0.908513962,2.055742947,0.055823511,-0.278320007,7.759999827,0,255
replay_23.json,0,28,-0.211504403,0.825111168,1.245346722,-0.278320007,16.23999964,0,255
replay_23.json,0,29,-0.190367545,0.781135653,1.286785472,-0.278320007,50.11999888,0,255
replay_23.json,0,30,-0.201570845,0.827106185,1.244812159,-0.278320007,17.9999996,0,255
replay_23.json,0,31,-0.180967057,0.782929076,1.286304926,-0.278320007,55.87999875,0,255
replay_23.json,0,32,-0.191617131,0.829005153,1.244303332,-0.278320007,19.99999955,0,255
replay_23.json,0,33,-0.162112734,0.786243083,1.285416941,-0.278320007,62.11999861,0,255
replay_23.json,0,34,-0.171653214,0.832514192,1.243363088,-0.278320007,22.11999951,0,255
replay_23.json,0,35,-0.143712071,0.741586,1.326921101,-0.278320007,67.87999848,0,255
replay_23.json,0,36,-0.152660784,0.787763335,1.28500959,-0.278320007,68.35999847,0,255
replay_23.json,0,37,-0.161645008,0.834123912,1.242931764,-0.278320007,24.23999946,0,255
replay_23.json,0,38,-0.134799807,0.74293112,1.326560677,-0.278320007,75.23999832,0,255
replay_23.json,0,39,-0.143193568,0.789192213,1.284626723,-0.278320007,74.11999834,0,255
replay_23.json,0,40,-0.151620638,0.835636882,1.242526365,-0.278320007,25.99999942,0,255
replay_23.json,0,41,-0.837481037,5.975137774,1.338016121,-0.069720002,9.359999791,0,255
replay_23.json,0,42,-0.125874063,0.744190089,1.326223337,-0.278320007,82.87999815,0,255
replay_23.json,0,43,-0.133712033,0.790529576,1.284268378,-0.278320007,77.99999826,0,255
replay_23.json,0,44,-0.141581106,0.837052949,1.242146931,-0.278320007,26.7599994,0,255
replay_23.json,0,45,-0.116935732,0.74536278,1.325909116,-0.278320007,89.99999799,0,255
replay_23.json,0,46,-0.124217127,0.791775288,1.283934591,-0.278320007,78.51999824,0,255
replay_23.json,0,47,-0.131527416,0.838371973,1.2417935,-0.278320007,25.75999942,0,255
replay_23.json,0,48,-0.107985707,0.746449076,1.325618043,-0.278320007,95.51999786,0,255
replay_23.json,0,49,-0.114709799,0.792929226,1.283625394,-0.278320007,73.99999835,0,255
replay_23.json,0,50,-0.121460573,0.839593821,1.241466107,-0.278320007,22.3599995,0,255
replay_23.json,0,51,-0.099024884,0.747448869,1.32535015,-0.278320007,98.11999781,0,255
