file,frame,point_index,x,y,z,doppler,snr,noise,track_id
replay_15.json,0,0,0.761888021,0.174439417,1.262310902,-0.069720002,7.519999832,0,255
replay_15.json,0,1,0.677887506,0.160600176,1.266300966,-0.069720002,8.879999802,0,255
replay_15.json,0,2,-0.865452749,5.782995867,-1.994445813,-0.069720002,7.359999835,0,255
replay_15.json,0,3,-0.87315218,5.834443829,-2.029982082,-0.069720002,7.359999835,0,255
replay_15.json,2,0,0.739136456,0.114958081,1.318751075,0.069720002,6.879999846,0,255
replay_15.json,3,0,-0.019639819,0.23024745,2.10300192,-3.827040102,6.639999852,0,255
replay_15.json,4,0,-1.144555056,5.898859931,-1.747144546,2.087400056,5.879999869,0,255
replay_15.json,4,1,-0.939894169,5.825687414,-2.027635808,0.069720002,10.87999976,0,255
replay_15.json,4,2,-0.948215018,5.877262014,-2.063292322,0.069720002,5.999999866,0,255
replay_15.json,4,3,3.996227493,5.722308216,1.264342303,0.069720002,12.23999973,0,255
replay_15.json,4,4,4.031203003,5.580160188,1.008413286,-0.069720002,26.9999994,0,255
replay_15.json,4,5,4.052932263,5.476253757,0.960477307,0.069720002,9.359999791,0,255
replay_15.json,5,0,4.331894284,5.480905359,1.329026004,0.069720002,5.239999883,0,255
replay_15.json,6,0,-0.600039742,5.811310783,-2.002032772,3.409560091,5.119999886,0,255
replay_15.json,6,1,-0.47110081,5.873408978,-2.040422762,0.069720002,7.519999832,0,255
replay_15.json,6,2,-0.000963724,0.032541142,1.749103305,1.322160035,5.759999871,0,255
replay_15.json,6,3,3.938390633,5.567726668,1.007164895,0.069720002,7.999999821,0,255
replay_15.json,6,4,3.974535764,5.618825259,0.998053012,0.069720002,21.11999953,0,255
replay_15.json,6,5,4.165935419,5.604038689,1.296032527,0.069720002,12.87999971,0,255
replay_15.json,7,0,-1.383830737,6.114454451,-1.556701316,0.069720002,5.519999877,0,255
replay_15.json,7,1,-1.00654217,5.816286771,-2.025116913,-0.069720002,8.999999799,0,255
replay_15.json,7,2,0.002523762,0.248348515,1.951774988,0.278320007,5.999999866,0,255
replay_15.json,7,3,3.917471074,5.656941042,0.987839918,0.069720002,22.2399995,0,255
replay_15.json,7,4,3.938851363,5.760632022,1.25407347,0.069720002,12.63999972,0,255
replay_15.json,7,5,4.002547358,5.468989105,0.748602624,0.069720002,7.239999838,0,255
replay_15.json,8,0,0.694844914,0.182232627,1.380617928,-0.069720002,6.119999863,0,255
replay_15.json,8,1,0.707836218,0.067168186,1.372219259,-0.069720002,6.759999849,0,255
replay_15.json,8,2,0.716397426,0.177538283,1.218755762,-0.069720002,15.99999964,0,255
replay_15.json,8,3,-0.931606209,5.774316667,-1.992120228,-0.069720002,9.119999796,0,255
replay_15.json,8,4,-0.87315218,5.834443829,-2.029982082,-0.069720002,8.51999981,0,255
replay_15.json,9,0,0.766319455,0.173256894,1.176725644,0.069720002,4.999999888,0,255
replay_15.json,9,1,-0.944039247,5.929123608,-1.755253674,-0.069720002,6.879999846,0,255
replay_15.json,9,2,-0.87315218,5.834443829,-2.029982082,-0.069720002,6.519999854,0,255
replay_15.json,10,0,0.677887506,0.160600176,1.266300966,-0.069720002,13.3599997,0,255
replay_15.json,12,0,-0.869169768,5.884882792,-1.724048359,0.069720002,6.119999863,0,255
replay_15.json,12,1,-0.809878884,5.94606572,-1.759793299,-0.069720002,17.11999962,0,255
replay_15.json,12,2,-0.817083907,5.99896442,-1.793242001,0.069720002,15.87999965,0,255
replay_15.json,12,3,-0.755914362,6.059705032,-1.828868422,0.069720002,5.519999877,0,255
replay_15.json,12,4,-0.011137786,0.10255494,1.768986061,-0.556640015,5.35999988,0,255
replay_15.json,13,0,-1.010981175,5.919681506,-1.75272367,0.069720002,8.239999816,0,255
replay_15.json,13,1,-1.019975288,5.97234548,-1.786109477,-0.069720002,8.119999819,0,255
replay_15.json,14,0,-0.87315218,5.834443829,-2.029982082,-0.069720002,8.359999813,0,255
replay_15.json,14,1,-0.799212744,5.791035651,-1.996600067,0.069720002,7.879999824,0,255
replay_15.json,14,2,-0.014298484,0.235559481,2.091193698,-2.574600069,5.519999877,0,255
replay_15.json,15,0,0.635509068,0.150560184,1.312168487,-0.069720002,9.359999791,0,255
replay_15.json,15,1,0.670851931,0.173628432,1.262810055,-0.069720002,28.63999936,0,255
replay_15.json,16,0,0.674403438,0.167131294,1.264550958,-0.069720002,33.75999925,0,255
replay_15.json,16,1,0.716397426,0.177538283,1.218755762,-0.069720002,30.23999932,0,255
replay_15.json,16,2,0.703291841,0.107207025,1.280607618,-0.069720002,30.23999932,0,255
replay_15.json,16,3,0.747084662,0.11388263,1.235812243,-0.069720002,27.75999938,0,255
replay_15.json,16,4,0.719400655,0.065968191,1.29165753,-0.069720002,26.35999941,0,255
replay_15.json,16,5,4.031203003,5.580160188,1.008413286,0.069720002,10.35999977,0,255
replay_15.json,16,6,4.088336359,5.687645987,1.561791504,0.069720002,7.239999838,0,255
replay_15.json,16,7,4.050294977,5.49055932,1.027841823,0.069720002,4.999999888,0,255
replay_15.json,17,0,-1.019975288,5.97234548,-1.786109477,-0.069720002,7.359999835,0,255
replay_15.json,17,1,-0.931606209,5.774316667,-1.992120228,-0.069720002,6.759999849,0,255
replay_15.json,17,2,-0.003414644,0.116572002,1.775482039,1.391600037,5.239999883,0,255
replay_15.json,18,0,0.717227453,0.164214078,1.30555297,0.069720002,26.51999941,0,255
replay_15.json,18,1,0.758255751,0.181781208,1.260343674,0.069720002,22.11999951,0,255
replay_15.json,18,2,0.739136456,0.114958081,1.318751075,0.069720002,27.23999939,0,255
replay_15.json,18,3,0.752574801,0.078928515,1.328405168,0.069720002,26.6399994,0,255
replay_15.json,18,4,0.638711778,0.144406119,1.313817464,0.069720002,9.239999793,0,255
replay_15.json,18,5,0.684651936,0.147438617,1.269827595,0.069720002,24.87999944,0,255
replay_15.json,18,6,0.708945731,0.093565403,1.284262879,0.069720002,22.5199995,0,255
replay_15.json,18,7,-0.939894169,5.825687414,-2.027635808,0.069720002,5.999999866,0,255
replay_15.json,18,8,3.918304155,5.803661999,1.530705107,-0.069720002,6.639999852,0,255
replay_15.json,18,9,4.031203003,5.580160188,1.008413286,-0.069720002,7.879999824,0,255
replay_15.json,19,0,0.863248755,0.153041933,1.27444926,-0.069720002,4.999999888,0,255
